Longitude,Latitude,Price,Beds,Baths,Parking,Type
148.110385,-32.255249,10000,0,0,0,3
145.607556,-41.100305,10000,0,0,0,3
141.789606,-37.980868,10000,0,0,0,3
138.602387,-35.004063,10335,2,0,1,2
144.918044,-37.832179,10643,2,0,1,2
151.184665,-33.903521,11000,2,2,0,2
146.958381,-42.304288,11000,0,0,0,3
146.1959751,-23.86725647,11000,0,0,0,3
146.0994297,-22.77109111,11000,0,0,0,3
145.9748232,-23.25844934,11000,0,0,0,3
150.957425,-33.813104,11144,3,2,1,3
145.995174,-38.460127,11500,0,0,0,3
145.995174,-38.460127,11500,0,0,0,3
145.995174,-38.460127,11500,0,0,0,3
138.49958,-34.779057,12000,0,0,0,3
150.89547,-33.725619,12143,3,0,2,0
144.705831,-37.837165,12200,4,2,2,0
153.541853,-28.392183,12513,4,2,2,0
146.83066,-41.117415,12520,4,2,3,0
148.569564,-21.754127,13051,5,6,6,0
151.043518,-33.775596,13288,3,3,2,3
146.791529,-19.787858,14000,0,0,0,3
146.175271,-38.290637,14000,0,0,0,3
153.134987,-28.111411,14230,0,0,0,3
153.134987,-28.111411,14250,0,0,0,3
145.995174,-38.460127,14500,0,0,0,3
148.045134,-22.018392,14510,8,8,8,3
138.49958,-34.779057,15000,0,0,0,3
138.49958,-34.779057,15000,0,0,0,3
138.49958,-34.779057,15000,0,0,0,3
145.842063,-18.020178,15075,0,0,0,3
151.94182,-27.627661,15180,0,0,0,3
145.065658,-37.664858,15311.5,3,3,6,0
145.017732,-37.84411,15615,2,0,1,2
145.955341,-38.597018,16000,0,0,0,3
138.49958,-34.779057,17000,0,0,0,3
138.49958,-34.779057,17000,0,0,0,3
138.49958,-34.779057,17000,0,0,0,3
145.128118,-37.880748,17172,4,3,2,3
138.49958,-34.779057,17900,0,0,0,3
151.206211,-33.894912,18195,0,0,1,2
147.828594,-42.818606,18480,0,0,0,3
137.1528342,-32.74143564,18500,0,0,0,3
147.64961,-35.405064,20000,0,0,0,3
143.274156,-26.248504,20000,0,0,0,3
143.274156,-26.248504,20000,0,0,0,3
143.274156,-26.248504,20000,0,0,0,3
136.318517,-33.100172,20000,0,0,0,3
117.144456,-30.214559,20000,0,0,0,3
116.826594,-30.429334,20000,0,0,0,3
116.826594,-30.429334,20000,0,0,0,3
116.826594,-30.429334,20000,0,0,0,3
116.826594,-30.429334,20000,0,0,0,3
151.193055,-33.871222,21000,0,0,0,3
146.085138,-32.844998,21000,0,0,0,3
150.125945,-35.671272,21487,3,2,2,0
146.085138,-32.844998,22000,0,0,0,3
146.958381,-42.304288,22000,0,0,0,3
146.1959751,-23.86725647,22000,0,0,0,3
146.0994297,-22.77109111,22000,0,0,0,3
145.9748232,-23.25844934,22000,0,0,0,3
138.49958,-34.779057,22000,0,0,0,3
120.898892,-30.949795,22000,0,0,0,3
123.744186,-32.39502,22500,0,0,0,3
153.0704775,-26.49491916,22517,3,2,3,0
145.25835,-37.972887,22723.5,0,0,0,3
115.870058,-32.008509,22899,2,2,1,0
138.49958,-34.779057,22900,0,0,0,3
138.49958,-34.779057,23000,0,0,0,3
138.49958,-34.779057,23000,0,0,0,3
117.065276,-33.885153,23000,0,0,0,3
145.367079,-38.419488,23500,0,0,0,3
137.432341,-21.017327,24900,0,0,0,3
138.49958,-34.779057,24990,0,0,0,3
150.49786,-29.871532,25000,0,0,1,2
150.603274,-31.735738,25000,0,0,0,3
150.1491418,-31.66545698,25000,0,0,0,3
145.251371,-30.205908,25000,0,0,0,3
145.251371,-30.205908,25000,0,0,0,3
146.085138,-32.844998,25000,0,0,10,3
146.085138,-32.844998,25000,0,0,0,3
142.203381,-30.170441,25000,0,0,0,3
146.958381,-42.304288,25000,0,0,0,3
146.1959751,-23.86725647,25000,0,0,0,3
146.0994297,-22.77109111,25000,0,0,0,3
145.9748232,-23.25844934,25000,0,0,0,3
144.218437,-20.79424,25000,0,0,0,3
144.218437,-20.79424,25000,0,0,0,3
138.49958,-34.779057,25000,0,0,0,3
136.318517,-33.100172,25000,0,0,0,3
144.991264,-37.840679,25000,0,0,1,3
147.63201,-37.826032,25000,0,0,0,3
147.63201,-37.826032,25000,0,0,0,3
117.651128,-33.862021,25000,0,0,0,3
120.898892,-30.949795,25000,0,0,0,3
115.485567,-29.139369,25000,0,0,0,3
151.917285,-23.446826,26000,0,0,1,2
138.985832,-33.13467,26000,0,0,0,3
115.728286,-32.557981,26900,0,0,0,3
115.920395,-31.964503,27000,3,0,0,0
151.193055,-33.871222,27000,0,0,1,2
146.667476,-33.814887,27000,0,0,0,3
145.958063,-26.208628,27000,0,0,0,3
115.740693,-32.278396,27225,0,0,0,3
146.615174,-31.927892,28000,0,0,0,3
145.807453,-42.291313,28000,0,0,0,3
148.231917,-23.010007,28600,4,0,2,0
138.49958,-34.779057,28800,0,0,0,3
116.204886,-33.35257,29000,0,0,0,3
146.94474,-29.8313,29000,0,0,0,3
118.112783,-33.869017,29000,0,0,0,3
118.112783,-33.869017,29000,0,0,0,3
115.485567,-29.139369,29000,0,0,0,3
138.49958,-34.779057,29950,0,0,0,3
135.088086,-28.500406,30000,0,0,0,0
121.541783,-30.871011,30000,0,0,0,0
150.356874,-33.310653,30000,0,0,0,3
150.356874,-33.310653,30000,0,0,0,3
134.463153,-18.251528,30000,0,0,0,3
149.206489,-26.40373,30000,0,0,0,3
145.141177,-24.784155,30000,0,0,0,3
145.141177,-24.784155,30000,0,0,0,3
145.141177,-24.784155,30000,0,0,0,3
148.891333,-23.632816,30000,0,0,0,3
146.958381,-42.304288,30000,0,0,0,3
146.1959751,-23.86725647,30000,0,0,0,3
146.0994297,-22.77109111,30000,0,0,0,3
145.9748232,-23.25844934,30000,0,0,0,3
144.218437,-20.79424,30000,0,0,0,3
145.201632,-41.784391,30000,0,0,0,3
142.446015,-36.092132,30000,0,0,0,3
143.637617,-35.431026,30000,0,0,0,3
118.448501,-30.748419,30000,0,0,0,3
116.702611,-29.340545,30000,0,0,0,3
143.810786,-36.405771,30500,0,0,0,3
151.193055,-33.871222,31000,0,0,1,3
146.840497,-23.642723,32000,0,0,0,3
140.919727,-36.343395,32000,0,0,0,3
146.8205995,-23.98215541,32000,0,0,0,3
146.3806504,-23.35610788,32000,0,0,0,3
147.0596895,-23.84615355,32000,0,0,0,3
138.243785,-34.093038,32000,0,0,0,3
146.6182351,-23.13846998,32000,0,0,0,3
146.5677472,-24.07865807,32000,0,0,0,3
145.529693,-42.093728,32000,0,0,0,3
117.738912,-33.647362,32000,0,0,0,3
115.835308,-32.223657,32325,3,2,2,0
137.946255,-32.88219,32500,0,0,0,3
142.693946,-36.597861,32500,0,0,0,3
149.462148,-29.474921,32888,0,0,0,3
149.912199,-35.939649,33000,0,0,1,0
141.549163,-37.70789,33000,0,0,0,3
115.828921,-33.410436,33016,0,0,0,3
152.332617,-32.623108,33500,0,0,0,3
148.891333,-23.632816,34000,0,0,0,3
147.518462,-20.867952,34000,0,0,0,3
123.744186,-32.39502,34950,3,0,1,0
146.303599,-34.902108,34950,0,0,0,3
138.49958,-34.779057,34990,0,0,0,3
148.261265,-30.766245,35000,0,0,0,0
149.912199,-35.939649,35000,2,0,1,2
152.332617,-32.623108,35000,0,0,0,3
152.332617,-32.623108,35000,0,0,0,3
150.199154,-31.046117,35000,0,0,0,3
146.841533,-34.313241,35000,0,0,0,3
144.984378,-35.357619,35000,0,0,0,3
145.251371,-30.205908,35000,0,0,0,3
146.085138,-32.844998,35000,0,0,0,3
142.203381,-30.170441,35000,0,0,0,3
148.891333,-23.632816,35000,0,0,0,3
146.958381,-42.304288,35000,0,0,0,3
146.1959751,-23.86725647,35000,0,0,0,3
146.0994297,-22.77109111,35000,0,0,0,3
145.9748232,-23.25844934,35000,0,0,0,3
139.497207,-34.867709,35000,0,0,0,3
140.242147,-35.037558,35000,0,0,0,3
140.242147,-35.037558,35000,0,0,0,3
139.732545,-33.455088,35000,0,0,0,3
138.771209,-32.97338,35000,0,0,0,3
135.088086,-28.500406,35000,0,0,0,3
145.500566,-41.902129,35000,0,0,0,3
144.948039,-37.814719,35000,0,0,2,3
141.051987,-38.038873,35000,0,0,0,3
142.4522756,-35.47089941,35000,0,0,0,3
143.364316,-36.2835,35000,0,0,0,3
147.63201,-37.826032,35000,0,0,0,3
118.671921,-32.483917,35000,0,0,0,3
116.090272,-30.701145,35000,0,0,0,3
116.090272,-30.701145,35000,0,0,0,3
114.852437,-27.832196,35000,0,0,0,3
148.026137,-41.015197,35000,0,0,0,3
128.397192,-14.962686,35000,0,0,0,3
150.885772,-23.279639,36000,0,0,0,3
138.49958,-34.779057,36000,0,0,0,3
146.193428,-41.465311,36000,0,0,0,3
153.360694,-27.869823,36395,4,4,3,0
144.9787556,-23.80189108,36400,0,0,0,3
145.363533,-23.610575,36400,0,0,0,3
144.9428922,-23.52905633,36400,0,0,0,3
145.2156326,-23.73624214,36400,0,0,0,3
140.732182,-35.55097,37000,0,0,0,3
143.810786,-36.405771,37000,0,0,0,3
142.035659,-35.120596,37800,0,0,0,3
147.772834,-33.159023,38000,0,0,0,3
140.904543,-36.780524,38000,0,0,0,3
138.080191,-33.205773,38000,0,0,0,3
117.342795,-33.286272,38000,0,0,0,3
117.738912,-33.647362,38000,0,0,0,3
146.841533,-34.313241,39000,0,0,0,3
153.419405,-27.839347,39000,0,0,0,3
139.143828,-33.357329,39000,0,0,0,3
139.143828,-33.357329,39000,0,0,0,3
138.49958,-34.779057,39000,0,0,0,3
148.026137,-41.015197,39000,0,0,0,3
133.582274,-32.282716,39000,0,0,0,3
117.342795,-33.286272,39000,0,0,0,3
117.738912,-33.647362,39000,0,0,0,3
116.090272,-30.701145,39000,0,0,0,3
140.788199,-36.189376,39500,0,0,0,3
117.342795,-33.286272,39500,0,0,0,3
119.714082,-23.154069,39950,0,0,0,3
149.462148,-29.474921,40000,0,0,0,3
147.64961,-35.405064,40000,0,0,0,3
147.712064,-34.04948,40000,0,0,0,3
147.712064,-34.04948,40000,0,0,0,3
147.712064,-34.04948,40000,0,0,0,3
145.251371,-30.205908,40000,0,0,0,3
153.040051,-27.354711,40000,3,2,2,3
148.690231,-26.73282,40000,0,0,0,3
148.690231,-26.73282,40000,0,0,0,3
153.097862,-25.990771,40000,0,0,0,3
152.78368,-25.337998,40000,0,0,0,3
138.771209,-32.97338,40000,0,0,0,3
137.525354,-33.034213,40000,0,0,0,3
133.582274,-32.282716,40000,0,0,0,3
145.529693,-42.093728,40000,0,0,0,3
142.677858,-36.430131,40000,0,0,0,3
142.677858,-36.430131,40000,0,0,0,3
147.063163,-36.962316,40000,0,0,1,3
118.806453,-32.023679,40000,0,0,0,3
117.406271,-31.951084,40950,0,0,0,3
117.406271,-31.951084,40950,0,0,0,3
117.406271,-31.951084,40950,0,0,0,3
117.406271,-31.951084,41950,0,0,0,3
135.088086,-28.500406,42000,2,0,0,0
152.332617,-32.623108,42000,0,0,0,3
138.080191,-33.205773,42000,0,0,0,3
134.430044,-27.467217,42000,0,0,0,3
142.671962,-35.711533,42000,0,0,0,3
117.738912,-33.647362,42000,0,0,0,3
145.299094,-16.230854,42075,2,0,21,0
146.841533,-34.313241,42500,0,0,0,3
146.815723,-38.631942,43000,0,0,0,3
152.332617,-32.623108,43000,0,0,0,3
120.349013,-33.319068,43000,0,0,0,3
140.753178,-33.739084,43195,0,0,0,3
146.815723,-38.631942,43200,0,0,0,2
138.080191,-33.205773,43500,0,0,0,3
153.384655,-27.676499,43900,0,0,0,3
153.028768,-27.512175,43940,3,3,1,0
149.462148,-29.474921,44000,0,0,0,3
153.384655,-27.676499,44000,0,0,0,3
139.917377,-37.214147,44000,0,0,0,3
134.430044,-27.467217,44000,0,0,0,3
144.958176,-37.831693,44000,0,0,0,3
142.677858,-36.430131,44000,0,0,0,3
142.671962,-35.711533,44000,0,0,0,3
142.671962,-35.711533,44000,0,0,0,3
117.783872,-33.281233,44500,0,0,0,3
153.384655,-27.676499,44900,0,0,0,3
150.885772,-23.279639,45000,0,0,1,0
152.332617,-32.623108,45000,0,0,0,3
149.462148,-29.474921,45000,0,0,0,3
150.185847,-28.707837,45000,0,0,0,3
146.841533,-34.313241,45000,0,0,0,3
145.251371,-30.205908,45000,0,0,0,3
149.319295,-31.924969,45000,0,0,0,3
146.085138,-32.844998,45000,0,0,0,3
153.384655,-27.676499,45000,0,0,0,3
153.384655,-27.676499,45000,0,0,0,3
153.384655,-27.676499,45000,0,0,0,3
149.773144,-26.649074,45000,0,0,0,3
135.5256409,-34.01595786,45000,0,0,0,3
135.5256409,-34.01595786,45000,0,0,0,3
145.958063,-26.208628,45000,0,0,0,3
145.141177,-24.784155,45000,0,0,0,3
151.105529,-25.765416,45000,0,0,0,3
151.78942,-25.07645,45000,0,0,0,3
144.9787556,-23.80189108,45000,0,0,0,3
145.363533,-23.610575,45000,0,0,0,3
144.9428922,-23.52905633,45000,0,0,0,3
145.2156326,-23.73624214,45000,0,0,0,3
139.143828,-33.357329,45000,0,0,0,3
153.25943,-28.706486,45000,0,0,0,3
146.2601362,-20.07696378,45000,0,0,0,3
140.652531,-20.777471,45000,0,0,0,3
140.788199,-36.189376,45000,0,0,0,3
140.788199,-36.189376,45000,0,0,0,3
140.321798,-37.162862,45000,0,0,0,3
134.430044,-27.467217,45000,0,0,0,3
145.201632,-41.784391,45000,0,0,0,3
145.201632,-41.784391,45000,0,0,0,3
144.9825846,-37.81443733,45000,0,0,1,3
141.051987,-38.038873,45000,0,0,0,3
141.940764,-36.13191,45000,0,0,0,3
118.441716,-20.710799,45000,0,0,0,3
142.671962,-35.711533,45000,0,0,0,3
143.769445,-35.767974,45000,0,0,0,3
120.349013,-33.319068,45000,0,0,0,3
120.349013,-33.319068,45000,0,0,0,3
116.681727,-31.640292,45000,0,0,0,3
116.779032,-31.266649,45550,0,0,0,3
138.49958,-34.779057,45900,0,0,0,3
153.384655,-27.676499,46000,0,0,0,3
116.413369,-32.805438,46000,0,0,0,3
153.12414,-26.987776,46155,4,3,2,2
153.384655,-27.676499,46500,0,0,0,3
142.387341,-36.257725,46500,0,0,0,3
119.714082,-23.154069,46700,0,0,0,3
115.626518,-34.055304,47000,3,0,0,0
116.742895,-31.896269,47000,0,0,0,2
153.384655,-27.676499,47000,0,0,0,3
153.384655,-27.676499,47000,0,0,0,3
153.384655,-27.676499,47000,0,0,0,3
153.12414,-26.987776,47175,4,3,2,2
145.25835,-37.972887,47250,0,0,2,2
146.615174,-31.927892,47250,0,0,0,3
141.437227,-38.235475,47250,0,0,0,3
142.218273,-35.434099,47250,0,0,0,3
152.332617,-32.623108,47500,0,0,0,3
153.384655,-27.676499,47500,0,0,0,3
153.384655,-27.676499,47500,0,0,0,3
144.218437,-20.79424,47500,0,0,0,3
144.297958,-36.164865,47500,0,0,0,3
116.76028,-32.176607,47500,0,0,0,3
144.902556,-37.751845,47651.5,4,0,2,0
152.332617,-32.623108,47900,0,0,0,3
130.974879,-12.475071,48000,3,0,6,0
149.267666,-33.571335,48000,0,0,0,3
148.261265,-30.766245,48000,0,0,0,3
148.261265,-30.766245,48000,0,0,0,3
143.270562,-31.498123,48000,0,0,0,3
153.384655,-27.676499,48000,0,0,0,3
153.384655,-27.676499,48000,0,0,0,3
153.384655,-27.676499,48000,0,0,0,3
138.771209,-32.97338,48000,0,0,0,3
138.1056,-32.180856,48000,0,0,0,3
141.051987,-38.038873,48000,0,0,0,3
142.387341,-36.257725,48000,0,0,0,3
142.766588,-36.17028,48000,0,0,0,3
117.62552,-34.486238,48000,0,0,0,3
148.045134,-22.018392,48811,3,2,2,0
130.873315,-12.428017,49000,2,2,1,2
152.332617,-32.623108,49000,0,0,0,3
153.08188,-30.357168,49000,0,0,0,3
151.1919554,-27.35294921,49000,0,0,0,3
150.356874,-33.310653,49000,0,0,0,3
142.203381,-30.170441,49000,0,0,0,3
142.203381,-30.170441,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
153.384655,-27.676499,49000,0,0,0,3
148.690231,-26.73282,49000,0,0,0,3
151.78942,-25.07645,49000,0,0,0,3
139.143828,-33.357329,49000,0,0,0,3
138.49958,-34.779057,49000,0,0,0,3
138.49958,-34.779057,49000,0,0,0,3
138.080191,-33.205773,49000,0,0,0,3
137.56046,-35.050773,49000,0,0,0,3
137.704719,-34.658726,49000,0,0,0,3
137.704719,-34.658726,49000,0,0,0,3
148.076401,-41.284242,49000,0,0,0,3
145.503726,-41.456389,49000,0,0,0,3
116.742895,-31.896269,49000,0,0,0,3
146.193428,-41.465311,49000,0,0,0,3
120.145773,-33.881306,49000,0,0,0,3
120.349013,-33.319068,49000,0,0,0,3
116.413369,-32.805438,49000,0,0,0,3
116.413369,-32.805438,49000,0,0,0,3
121.446478,-30.599071,49000,0,0,0,3
121.446478,-30.599071,49000,0,0,0,3
114.852437,-27.832196,49000,0,0,0,3
145.023394,-37.892139,49500,2,0,1,2
153.384655,-27.676499,49500,0,0,0,3
137.512634,-33.021612,49500,0,0,0,3
153.384655,-27.676499,49900,0,0,0,3
153.384655,-27.676499,49900,0,0,0,3
138.49958,-34.779057,49900,0,0,0,3
138.49958,-34.779057,49900,0,0,0,3
153.384655,-27.676499,49950,0,0,0,3
146.49572,-18.552533,49950,0,0,0,3
144.9825846,-37.81443733,49950,0,0,1,3
153.384655,-27.676499,49995,0,0,0,3
115.004595,-28.440886,49999,0,0,0,3
147.64961,-35.405064,50000,0,0,0,0
145.711531,-16.839378,50000,3,0,1,0
149.912199,-35.939649,50000,0,0,0,2
142.482889,-38.37884,50000,0,0,2,2
152.332617,-32.623108,50000,0,0,0,3
149.462148,-29.474921,50000,0,0,0,3
149.462148,-29.474921,50000,0,0,0,3
147.64961,-35.405064,50000,0,0,0,3
146.94474,-29.8313,50000,0,0,0,3
146.94474,-29.8313,50000,0,0,0,3
146.94474,-29.8313,50000,0,0,0,3
151.290921,-33.664921,50000,0,0,0,3
138.893337,-33.397741,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
153.384655,-27.676499,50000,0,0,0,3
150.205114,-26.627339,50000,0,0,0,3
148.690231,-26.73282,50000,0,0,0,3
143.274156,-26.248504,50000,0,0,0,3
152.917384,-26.635087,50000,0,0,1,3
151.522575,-26.576904,50000,0,0,0,3
151.105529,-25.765416,50000,0,0,0,3
150.975499,-24.860668,50000,0,0,0,3
151.78942,-25.07645,50000,0,0,0,3
148.187851,-23.68492,50000,0,0,0,3
148.187851,-23.68492,50000,0,0,0,3
144.26853,-24.49928,50000,0,0,0,3
148.569564,-21.754127,50000,0,0,0,3
139.143828,-33.357329,50000,0,0,0,3
147.133033,-19.914965,50000,0,0,0,3
140.852283,-37.435507,50000,0,0,0,3
138.771209,-32.97338,50000,0,0,0,3
138.319834,-33.125751,50000,0,0,0,3
135.249834,-33.091309,50000,0,0,0,3
133.582274,-32.282716,50000,0,0,0,3
145.529693,-42.093728,50000,0,0,0,3
141.269571,-37.025316,50000,0,0,0,3
142.387341,-36.257725,50000,0,0,0,3
141.940764,-36.13191,50000,0,0,0,3
119.714082,-23.154069,50000,0,0,0,3
151.207285,-33.946923,52000,2,2,2,2
144.984378,-35.357619,52000,0,0,0,3
153.384655,-27.676499,52000,0,0,0,3
153.419405,-27.839347,52000,0,0,0,3
138.1056,-32.180856,52000,0,0,0,3
114.852437,-27.832196,52000,0,0,0,3
149.606552,-28.143515,52250,0,0,0,3
141.940764,-36.13191,52500,0,0,0,3
138.031867,-33.895055,52500,0,0,0,3
138.031867,-33.895055,52500,0,0,0,3
138.031867,-33.895055,52500,0,0,0,3
148.569564,-21.754127,52500,0,0,0,3
153.384655,-27.676499,53000,0,0,0,3
153.384655,-27.676499,53000,0,0,0,3
151.006506,-33.814463,53074,2,2,1,2
153.384655,-27.676499,53500,0,0,0,3
153.384655,-27.676499,54000,0,0,0,3
153.384655,-27.676499,54000,0,0,0,3
146.49572,-18.552533,54000,0,0,0,3
142.677858,-36.430131,54000,0,0,0,3
153.384655,-27.676499,54500,0,0,0,3
153.384655,-27.676499,54950,0,0,0,3
135.088086,-28.500406,55000,0,0,0,0
139.525937,-34.343393,55000,0,0,1,2
143.810786,-36.405771,55000,0,0,0,3
143.810786,-36.405771,55000,0,0,0,3
143.810786,-36.405771,55000,0,0,0,3
143.810786,-36.405771,55000,0,0,0,3
143.810786,-36.405771,55000,0,0,0,3
146.303599,-34.902108,55000,0,0,0,3
117.158861,-34.902512,55000,0,0,0,3
148.378523,-29.391492,55000,0,0,0,3
149.319295,-31.924969,55000,0,0,0,3
149.602925,-32.685033,55000,0,0,0,3
142.203381,-30.170441,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.384655,-27.676499,55000,0,0,0,3
153.419405,-27.839347,55000,0,0,0,3
149.547307,-25.382928,55000,0,0,0,3
149.206489,-26.40373,55000,0,0,0,3
148.690231,-26.73282,55000,0,0,0,3
135.5256409,-34.01595786,55000,0,0,0,3
151.105529,-25.765416,55000,0,0,0,3
146.791529,-19.787858,55000,0,0,0,3
145.994075,-16.934184,55000,0,0,0,3
138.1056,-32.180856,55000,0,0,0,3
135.249834,-33.091309,55000,0,0,0,3
133.582274,-32.282716,55000,0,0,0,3
144.159775,-39.830946,55000,0,0,0,3
145.057623,-40.782341,55000,0,0,0,3
145.529693,-42.093728,55000,0,0,0,3
141.687516,-37.408371,55000,0,0,0,3
142.487468,-36.583744,55000,0,0,0,3
142.387341,-36.257725,55000,0,0,0,3
120.145773,-33.881306,55000,0,0,0,3
142.093883,-36.388628,55000,0,0,0,3
143.51213,-36.70633,55000,0,0,0,3
142.968057,-36.31227,55000,0,0,0,3
118.289983,-31.481223,55000,0,0,0,3
121.446478,-30.599071,55000,0,0,0,3
114.862505,-28.802491,55000,0,0,0,3
145.047802,-37.942021,55014.5,4,2,2,0
138.49958,-34.779057,55900,0,0,0,3
153.384655,-27.676499,56000,0,0,0,3
146.958381,-42.304288,56000,0,0,0,3
137.525354,-33.034213,56000,0,0,0,3
146.324523,-35.757569,56500,0,0,0,3
145.149653,-37.81805,56616,4,2,2,0
117.158861,-34.902512,57000,0,0,0,3
153.384655,-27.676499,57000,0,0,0,3
153.384655,-27.676499,57000,0,0,0,3
153.384655,-27.676499,57000,0,0,0,3
153.384655,-27.676499,57000,0,0,0,3
153.384655,-27.676499,57000,0,0,0,3
145.157257,-18.028128,57000,0,0,0,3
137.946255,-32.88219,57000,0,0,0,3
153.384655,-27.676499,57500,0,0,0,3
153.384655,-27.676499,57500,0,0,0,3
153.384655,-27.676499,57500,0,0,0,3
153.384655,-27.676499,57500,0,0,0,3
153.384655,-27.676499,57500,0,0,0,3
130.8418661,-16.4525888,57550,0,0,0,3
145.017732,-37.84411,57735,3,2,2,0
138.031867,-33.895055,57925,0,0,0,3
151.006506,-33.814463,57972,2,0,1,2
138.031867,-33.895055,57995,0,0,0,3
149.263874,-31.193339,58000,0,0,0,3
149.2810155,-31.44646535,58000,0,0,0,3
149.1691616,-31.35339341,58000,0,0,0,3
147.838499,-32.07687,58000,0,0,0,3
153.384655,-27.676499,58000,0,0,0,3
153.384655,-27.676499,58000,0,0,0,3
153.384655,-27.676499,58000,0,0,0,3
153.384655,-27.676499,58000,0,0,0,3
134.430044,-27.467217,58000,0,0,0,3
138.031867,-33.895055,58240,0,0,0,3
151.651095,-32.933305,58735,0,0,0,0
150.444304,-27.324371,58750,0,0,0,3
151.162025,-29.630052,59000,0,0,1,0
137.432341,-21.017327,59000,3,0,1,0
144.728806,-36.168997,59000,2,0,0,0
150.547545,-29.441821,59000,0,0,0,3
147.026276,-26.600192,59000,0,0,0,3
153.384655,-27.676499,59000,0,0,0,3
153.384655,-27.676499,59000,0,0,0,3
153.384655,-27.676499,59000,0,0,0,3
153.384655,-27.676499,59000,0,0,0,3
153.384655,-27.676499,59000,0,0,0,3
153.384655,-27.676499,59000,0,0,0,3
153.384655,-27.676499,59000,0,0,0,3
153.384655,-27.676499,59000,0,0,0,3
149.773144,-26.649074,59000,0,0,0,3
151.78942,-25.07645,59000,0,0,0,3
139.530277,-34.010094,59000,0,0,0,3
137.756193,-33.928029,59000,0,0,0,3
137.703073,-32.73576,59000,0,0,0,3
147.781593,-41.828496,59000,0,0,0,3
148.026137,-41.015197,59000,0,0,0,3
145.503726,-41.456389,59000,0,0,0,3
142.487468,-36.583744,59000,0,0,0,3
142.387341,-36.257725,59000,0,0,0,3
141.9194993,-36.84799315,59000,0,0,0,3
141.101929,-36.226015,59000,0,0,0,3
143.810786,-36.405771,59000,0,0,0,3
116.76028,-32.176607,59000,0,0,0,3
117.863286,-34.905438,59000,0,0,0,3
116.413369,-32.805438,59000,0,0,0,3
114.852437,-27.832196,59000,0,0,0,3
149.964131,-32.901412,59500,0,0,0,3
153.384655,-27.676499,59500,0,0,0,3
153.384655,-27.676499,59500,0,0,0,3
153.384655,-27.676499,59500,0,0,0,3
153.384655,-27.676499,59500,0,0,0,3
153.384655,-27.676499,59500,0,0,0,3
144.991264,-37.840679,59500,0,0,1,3
116.76028,-32.176607,59500,0,0,0,3
153.384655,-27.676499,59900,0,0,0,3
153.384655,-27.676499,59900,0,0,0,3
153.384655,-27.676499,59950,0,0,0,3
153.384655,-27.676499,59950,0,0,0,3
137.703073,-32.73576,59950,0,0,0,3
137.703073,-32.73576,59950,0,0,0,3
137.703073,-32.73576,59950,0,0,0,3
137.703073,-32.73576,59950,0,0,0,3
137.703073,-32.73576,59950,0,0,0,3
153.384655,-27.676499,59999,0,0,0,3
144.218437,-20.79424,60000,3,0,0,0
137.197175,-30.779803,60000,0,0,2,0
151.917285,-23.446826,60000,2,0,0,2
